sku;slug;title;subtitle;author_name;publisher_name;isbn;barcode;edition_label;volume_number;volume_label;publication_year;page_count;language;description;sale_price;stock_minimum;status;location_label;category_name;genre_name;collection_name;source_name;source_url;confidence;raw_title;search_title;author_hint
CEDE-LIV-0467;o-evangelho-redivivo-livro-i-467;"O EVANGELHO REDIVIVO - LIVRO I";;"Marta Antunes de Oliveira de Moura (Organizadora)";"FEB Editora";9788594663276;9788594663276;;;;2021;;;"A Federação Espírita Brasileira apresenta o programa O Evangelho Redivivo, uma proposta de estudo sistematizado e sequencial dos 27 textos que compõem o Novo Testamento – do Evangelho segundo Mateus ao Apocalipse de João –, à luz dos ensinamentos da Doutrina Espírita. Organizado em 9 livros, o curso visa à interpretação da mensagem cristã em seu sentido verdadeiro, extraindo-se o espírito da letra, de modo que Jesus possa ser conhecido, meditado, sentido e vivido. Pisar o terreno das Escrituras Sagradas sob as claridades da fé raciocinada, livre de simbolismos, rituais, cultos externos ou dogmas, tendo por bússola a simplicidade, o que faculta e estimula a vivência das lições amorosas do Cristo: tal é o compromisso do material que oferecemos ao leitor, que encontra neste Livro I: Introdução ao estudo de O Evangelho Redivivo as primeiras orientações de como realizar com segurança essa caminhada transformadora. Assim, o presente volume, de forma didática e em linhas gerais, explica a estrutura e a metodologia do curso; aborda os aspectos históricos e socioculturais do povo judeu; traz dados biográficos dos apóstolos e dos evangelistas; examina os evangelhos canônicos e os apócrifos, bem como as diferentes espécies de bíblias e as diversas traduções; analisa Sócrates e Platão enquanto precursores da ideia espírita-cristã; reflexiona sobre o significado de Jesus; e apresenta o Espiritismo como a Terceira Revelação, aguardada desde os dias da vinda do Cristo.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=clxlEAAAQBAJ&source=gbs_api;0.9131;"O Evangelho Redivivo - Livro VI";"O Evangelho Redivivo - Livro VI";
CEDE-LIV-0468;o-evangelho-redivivo-livro-vii-468;"O EVANGELHO REDIVIVO - LIVRO VII";"Estudo interpretativo das epístolas de Paulo de Tarso";"Marta Antunes de Oliveira de Moura";"FEB Editora";9786555707687;9786555707687;;;;2025;683;;"O estudo das cartas paulinas é indispensável para aquele que necessita de uma melhor compreensão das Escrituras Sagradas. Quando foram escritas, através de copistas, as cartas visavam um público específico, pois tinham como objetivo atender as necessidades das comunidades primitivas fundadas por Paulo de Tarso, no primeiro século. Porém, o legado do Apóstolo dos Gentios tem natureza atemporal e atravessa os séculos como orientação para a prática do Cristianismo. O texto examina a estrutura, temas e propósitos de cada epístola, oferecendo uma interpretação à luz da Doutrina Espírita, em torno de conceitos como a excelência do Cristo, a justificação pela fé versus as obras da Lei, a importância da caridade e do amor ao próximo e a conduta ética cristã na vida diária e na comunidade. O sétimo volume da série O Evangelho Redivivo apresenta as epístolas na ordem cronológica, ao contrário do Cânon do Novo Testamento, e elas convidam você a refletir na atualidade das palavras daquele que nos dá seu exemplo, apresentando-se como “servo de Cristo Jesus, pela vontade de Deus” (Gl 2:20).";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=ZTSWEQAAQBAJ&source=gbs_api;1.0000;"O Evangelho Redivivo - Livro VII";"O Evangelho Redivivo - Livro VII";
CEDE-LIV-0469;o-evangelho-segundo-joao-469;"O EVANGELHO SEGUNDO JOÃO";;"Pedro Lima Vasconcellos";"Pia Sociedade de São Paulo - Editora Paulus";9788534947190;9788534947190;;;;1905;52;;"Nos primeiros séculos, o Evangelho segundo João foi visto com suspeita por alguns grupos cristãos e com entusiasmo por outros. A reflexão da obra produziu polêmica e divisões alimentadas por leituras e interpretações divergentes sobre questões de doutrina e de participação nos rituais comunitários. Só por volta do ano 200, o texto passou a ser aceito mais amplamente, estimulado pela circulação das cartas joaninas, que enfatizavam a realidade da encarnação da Palavra de Deus em Jesus. As urgências e os dramas do nosso tempo também são muitos e crescentes. O Evangelho segundo João traz elementos inspiradores de práticas ousadas e criativas, que apontam na direção da vida em abundância prometida por Jesus a quem se compromete com sua obra. Mas este comprometimento deve ser radical. Jesus deixou um exemplo exigente, para ser não apenas recordado, mas recriado nas novas situações, diante das novas exigências que a vida no cotidiano vai colocando para a comunidade.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=rr02NQEACAAJ&dq=intitle:%22O+EVANGELHO+SEGUNDO+JO%C3%83O%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"O EVANGELHO SEGUNDO JOÃO";"O EVANGELHO SEGUNDO JOÃO";
CEDE-LIV-0470;o-evangelho-segundo-lucas-470;"O EVANGELHO SEGUNDO LUCAS";;"Antônio Renato Gusso";"Editora Jesus";9786589636182;9786589636182;;;;2022;232;;"O livro divide-se em duas partes: Uma breve introdução à obra e os auxílios para a interpretação. Aquele que o ler, seja em sua íntegra e sequência, seja apenas como base para consulta, fará bem se acompanhar a leitura com uma boa versão bíblica. Este livro não é uma obra de introdução propriamente dita, nem um comentário bíblico. Ela é aquilo que o seu subtítulo diz: uma introdução fundamental, que procura prover ao estudante o indispensável para entender o livro bíblico. E auxílios para a interpretação, ou seja, esclarecimento para porções de textos que apresentem certo grau de dificuldade para a compreensão atual.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=EFxuEAAAQBAJ&source=gbs_api;1.0000;"O EVANGELHO SEGUNDO LUCAS";"O EVANGELHO SEGUNDO LUCAS";
CEDE-LIV-0471;o-evangelho-segundo-marcos-471;"O EVANGELHO SEGUNDO MARCOS";;"Rudolf Schnackenburg, Edmundo Binder";;;;;;;1904;40;;;;;active;;;;;"Google Books";http://books.google.com.br/books?id=B2ubtgAACAAJ&dq=intitle:%22O+EVANGELHO+SEGUNDO+MARCOS%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"O EVANGELHO SEGUNDO MARCOS";"O EVANGELHO SEGUNDO MARCOS";
CEDE-LIV-0472;o-evangelho-segundo-matheus-472;"O EVANGELHO SEGUNDO MATHEUS";;"João Ferreira D' Almeida, Bible Society Of Brazil";;;;;;;1993;91;;;;;active;;;;;"Google Books";http://books.google.com.br/books?id=ZpXoPgAACAAJ&dq=intitle:%22O+EVANGELHO+SEGUNDO+MATHEUS%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"O EVANGELHO SEGUNDO MATHEUS";"O EVANGELHO SEGUNDO MATHEUS";
CEDE-LIV-0473;o-evangelho-segundo-o-espiritismo-bolso-473;"O EVANGELHO SEGUNDO O ESPIRITISMO - BOLSO";;"Allan Kardec";;9788583530947;9788583530947;;;;2018;;;"Podem dividir-se as matérias contidas nos Evangelhos em cinco partes:Os atos comuns da vida de Cristo,os milagres, as profecias , as palavras que serviram para o estabelecimento dos dogmas da Igreja e o ensino moral.Se as quatro primeiras partes foram objeto de controvérsias, a última permaneceu inatacável.Diante desse código divino a própria incredulidade se inclina;é o tereno onde todos os cultos podem se reencontrar , a bandeira sob a qual todos podem se abrigar , quaisquer que sejam suas crenças.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=K7_yzwEACAAJ&dq=O+EVANGELHO+SEGUNDO+O+ESPIRITISMO+(BOLSO+BESOUROLUX)&hl=&as_pt=BOOKS&source=gbs_api;0.9400;"O EVANGELHO SEGUNDO O ESPIRITISMO (BOLSO BESOUROLUX)";"O EVANGELHO SEGUNDO O ESPIRITISMO (BOLSO BESOUROLUX)";
CEDE-LIV-0474;o-evangelho-segundo-o-espiritismo-normal-474;"O EVANGELHO SEGUNDO O ESPIRITISMO - NORMAL";;"Allan Kardec";;9788592793012;9788592793012;;;;2016;;;"Os Espíritos Superiores que acompanharam a elaboração das obras codificadas por Allan Kardec, assim se manifestaram à respeito de O Evangelho Segundo o Espiritismo: “Este livro de doutrina terá influência considerável, porque explana questões de interesse capital. Não somente o mundo religioso encontrará nele as máximas de que necessita, como as nações, em sua vida prática, dele haurirão instruções excelentes”. Conforme palavras do Codificador “as instruções dos Espíritos são verdadeiramente as vozes do Céu que vêm esclarecer os homens e convidá-los à prática do Evangelho”.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=zdT6zwEACAAJ&dq=O+EVANGELHO+SEGUNDO+O+ESPIRITISMO+-+BESOUBOX+-+NORMAL&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"O EVANGELHO SEGUNDO O ESPIRITISMO - BESOUBOX - NORMAL";"O EVANGELHO SEGUNDO O ESPIRITISMO - BESOUBOX - NORMAL";
CEDE-LIV-0475;o-evangelho-segundo-o-espiritismo-bolso-brilho-475;"O EVANGELHO SEGUNDO O ESPIRITISMO - BOLSO / BRILHO";;"Allan Kardec";;9786586112245;9786586112245;;;;2021;;;"A explicação das máximas morais do Cristo, sua concordância com o Espiritismo e sua aplicação às diversas circunstâncias da vida.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=IKMA0AEACAAJ&dq=intitle:%22O+EVANGELHO+SEGUNDO+O+ESPIRITISMO+-+BOLSO+BRILHO%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"O EVANGELHO SEGUNDO O ESPIRITISMO - BOLSO BRILHO";"O EVANGELHO SEGUNDO O ESPIRITISMO - BOLSO BRILHO";
CEDE-LIV-0476;o-evangelho-segundo-o-espiritismo-476;"O EVANGELHO SEGUNDO O ESPIRITISMO";;"Allan Kardec";;;;;;;1973;416;;;;;active;;;;;"Google Books";http://books.google.com.br/books?id=xw9ZAAAAMAAJ&dq=O+EVANGELHO+SEGUNDO+O+ESPIRITISMO+-+EME+PROMOCIONAL&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"O EVANGELHO SEGUNDO O ESPIRITISMO - EME PROMOCIONAL";"O EVANGELHO SEGUNDO O ESPIRITISMO - EME PROMOCIONAL";
CEDE-LIV-0477;o-evangelho-segundo-o-espiritismo-letras-gigantes-477;"O EVANGELHO SEGUNDO O ESPIRITISMO - LETRAS GIGANTES";;"Guillon Ribeiro, Allan Kardec";"Nova Visão";9786588033005;9786588033005;;;;2022;706;;"Podem dividir-se as matérias contidas nos Evangelhos em cinco partes: Os atos comuns da vida de Cristo, os milagres, as profecias, as palavras que serviram para o estabelecimento dos dogmas da Igreja e o ensino moral. Se as quatro primeiras partes foram objeto de controvérsias, a última permaneceu inatacável. Diante desse código divino a própria incredulidade se inclina; é o terreno onde todos os cultos podem se reencontrar, a bandeira sob a qual todos podem se abrigar, quaisquer que sejam suas crenças.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=8M1dEQAAQBAJ&source=gbs_api;1.0000;"O EVANGELHO SEGUNDO O ESPIRITISMO - FEB LETRAS GRANDES";"O EVANGELHO SEGUNDO O ESPIRITISMO - FEB LETRAS GRANDES";
CEDE-LIV-0480;o-evangelho-segundo-marcos-480;"O EVANGELHO SEGUNDO MARCOS";;"Rudolf Schnackenburg, Edmundo Binder";;;;;;;1971;245;;;;;active;;;;;"Google Books";http://books.google.com.br/books?id=tP3AnQEACAAJ&dq=O+EVANHELHO+SEGUNDO+MARCOS&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"O EVANHELHO SEGUNDO MARCOS";"O EVANHELHO SEGUNDO MARCOS";
CEDE-LIV-0481;o-evangelho-segundo-mateus-481;"O EVANGELHO SEGUNDO MATEUS";;"Luiz Roberto Mattos";UICLAP;9781521930649;9781521930649;;;;2021;122;;"A ideia de escrever este livro surgiu há poucos anos, e ela é fruto de um desejo meu de dar uma formatação e redação ao texto do ""Evangelho Segundo Mateus"" de forma a facilitar a sua leitura.Sempre me incomodou a forma como os textos bíblicos são apresentados, de forma corrente, misturando as falas de Jesus e de muitos personagens. Isso é meio cansativo! E dificulta a leitura da Bíblia em geral.Por isso resolvi - e ousei - dar uma nova roupagem ao Evangelho Segundo Mateus, sem, no entanto, alterar seu sentido, seu significado.Ia lendo o texto e consultado vários dicionários na internet, inclusive alguns dicionários da Bíblia, buscando o significado de muitas palavras incompreensíveis para mim, e acredito para a maioria das pessoas que leem os Evangelhos. E ia escrevendo - ou reescrevendo - o texto trocando algumas palavras por sinônimos mais compreensíveis, tornando sua leitura mais fácil e agradável.Dei uma formatação de romance, destacando as falas de Jesus e de outras pessoas, de forma a deixar a leitura mais fácil e prazerosa. Tive muito cuidado para não alterar a substância do texto!Busquei preservar o sentido daquilo que o Apóstolo Mateus escreveu há dois mil anos.Espero ter conseguido realmente deixar o Evangelho Segundo Mateus mais agradável e mais fácil de ler.Este livro não é um romance! Nada inventei! Nada criei! Apenas dei um formato mais moderno, com uma linguagem simples, atual e popular, mas continua sendo o texto do Apóstolo Mateus.Luiz Roberto Mattos";;;active;;;;;"Loja Uiclap";https://loja.uiclap.com/titulo/ua11936/;1.0000;"O EVANHELHO SEGUNDO MATHEUS";"O EVANHELHO SEGUNDO MATHEUS";
CEDE-LIV-0482;o-farao-mernefta-482;"O FARAÓ MERNEFTÁ";;"J. W. Rochester, Vera Kryzhanovskaia]";"Editora EME LTDA EPP";9788595440494;9788595440494;;;;2017;429;;"Na Bíblia, a história de Moisés começa a ser contada no capítulo 2 do livro de Êxodo. Ele nasceu quando os hebreus foram escravizados no Egito. Colocado em um cesto para escapar à morte prometida pelo faraó a todas as crianças de sexo masculino do povo hebreu, ele foi acolhido pela filha deste último e ganhou o nome ""Moisés"" porque das águas havia sido tirado. Segundo Rochester, porém, a história é (bem) outra. Além de não ser filha do faraó, a princesa Thermutis seria, na verdade, irmã dele. E Moisés não foi filho de Joquebede, mas fruto de um amor proibido entre Thermutis e um hebreu escravo, assassinado por Merneftá. Quando viu que estava grávida, a princesa isolou-se para ter o filho, e, quando este nasceu, ela foi obrigada a colocá-lo num cestinho e deixá-lo no rio Nilo. O 'encontro' e a 'adoção' teria sido uma encenação para enganar o faraó. A segunda narrativa é feita por um jovem egípcio, Pinehas. Mago iniciado por Enoch, um hebreu amigo de sua mãe, em um templo onde estudou os mistérios egípcios, Pinehas conta a vide dele próprio e as intersecções que esta teve com a vida do profeta Moisés. A bem da verdade é justamente a história de Pinehas que O Faraó Merneftá conta. Ele se apaixona por uma nobre egípcia, Smaragda, e durante toda a obra vemos que ela o despreza, e que, por isso, ele vai ultrapassar todos os limites, seu amor-próprio, seus conceitos morais e até mesmo seu respeito pela vida e pela morte. Aliás, Pinehas sequer respeita Moisés, a quem descreve como um impostor, porquanto usava as forças da natureza que o profeta teria aprendido a dominar na Índia, para atemorizar a massa egípcia e forçar o faraó a libertar os hebreus. Pinehas conta também que as pragas egípcias eram todas magias feitas por Moisés, que, em verdade, sonhava ser rei do povo hebreu. Sem poupar adjetivos, Pinehas nos apresenta um Moisés ambicioso, interesseiro, manipulador, vingativo e egocêntrico. Uma pessoa extremamente obstinada e magnética, que não hesitava em ferir alguém para cumprir seu plano. A última narrativa é feita por Necho, soldado do faraó. Amigo de iniciação de Pinehas, Necho é o único que apresenta uma visão totalmente egípcia, contando com detalhes como o povo egípcio sofreu com as pragas (descritas por Pinehas como meras manipulações das leis naturais). Necho conta toda a saga de resistência do faraó contra os ataques de Moisés, até a chegada ao Mar Vermelho e a tentativa frustrada de atravessá-lo com grande parte do exército egípcio. O Faraó Merneftá fala da libertação do povo judeu do domínio secular dos egípcios, mostra o emprego da mediunidade, do magnetismo e das forças da natureza além de atualizar os primórdios da implantação da primeira revelação de Deus, conforme corroborado no capítulo 1 de O evangelho segundo o espiritismo. Ali, Kardec ressalta que para ""imprimir autoridade às suas leis, houve de lhes atribuir origem divina"", recolocando os chamados 'Dez Mandamentos' em outro patamar – o de 'leis moisaicas', de ""caráter essencialmente transitório"". Atualmente, alguns pesquisadores também acreditam que os tradutores da Bíblia se equivocaram (talvez de propósito) e utilizaram a expressão ""mandamento"" no lugar de ""palavra"", aqui utilizada no sentido de orientar. Ou seja, Moisés teria recebido Dez Orientações de Deus. Outros estudiosos afirmam também que a tradução do original em hebraico está mais para ""exercício"" do que ""mandar"". Assim, Moisés teria recebido os Dez Exercícios de Deus para a humanidade desenvolver seu conhecimento, se conscientizar, pois é na consciência que a Lei de Deus está em nós, conforme a questão 621 de O livro dos espíritos.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=8zhMDwAAQBAJ&source=gbs_api;1.0000;"O FARAÓ MERNEFTÁ";"O FARAÓ MERNEFTÁ";
